2018-12-26_02:26:100/1574 (epoch 0), train_loss = 9.830, time/batch = 0.316
435/1574 (epoch 0), train_loss = 3.590, time/batch = 0.188
436/1574 (epoch 0), train_loss = 4.041, time/batch = 0.187
437/1574 (epoch 0), train_loss = 3.806, time/batch = 0.190
438/1574 (epoch 0), train_loss = 2.719, time/batch = 0.200
439/1574 (epoch 0), train_loss = 2.899, time/batch = 0.187
440/1574 (epoch 0), train_loss = 3.675, time/batch = 0.194
441/1574 (epoch 0), train_loss = 3.349, time/batch = 0.188
442/1574 (epoch 0), train_loss = 3.671, time/batch = 0.189
443/1574 (epoch 0), train_loss = 3.062, time/batch = 0.193
444/1574 (epoch 0), train_loss = 2.782, time/batch = 0.200
445/1574 (epoch 0), train_loss = 3.009, time/batch = 0.204
446/1574 (epoch 0), train_loss = 3.633, time/batch = 0.207
447/1574 (epoch 0), train_loss = 3.936, time/batch = 0.206
448/1574 (epoch 0), train_loss = 3.822, time/batch = 0.205
449/1574 (epoch 0), train_loss = 4.103, time/batch = 0.210
450/1574 (epoch 0), train_loss = 3.294, time/batch = 0.201
451/1574 (epoch 0), train_loss = 4.123, time/batch = 0.205
452/1574 (epoch 0), train_loss = 4.258, time/batch = 0.188
453/1574 (epoch 0), train_loss = 3.641, time/batch = 0.187
454/1574 (epoch 0), train_loss = 3.238, time/batch = 0.223
455/1574 (epoch 0), train_loss = 3.727, time/batch = 0.219
456/1574 (epoch 0), train_loss = 3.208, time/batch = 0.209
457/1574 (epoch 0), train_loss = 3.504, time/batch = 0.209
458/1574 (epoch 0), train_loss = 3.282, time/batch = 0.221
459/1574 (epoch 0), train_loss = 4.408, time/batch = 0.221
460/1574 (epoch 0), train_loss = 3.744, time/batch = 0.216
461/1574 (epoch 0), train_loss = 2.884, time/batch = 0.229
462/1574 (epoch 0), train_loss = 3.931, time/batch = 0.209
463/1574 (epoch 0), train_loss = 4.394, time/batch = 0.195
464/1574 (epoch 0), train_loss = 3.398, time/batch = 0.187
465/1574 (epoch 0), train_loss = 3.835, time/batch = 0.189
466/1574 (epoch 0), train_loss = 4.367, time/batch = 0.195
467/1574 (epoch 0), train_loss = 3.866, time/batch = 0.187
468/1574 (epoch 0), train_loss = 3.320, time/batch = 0.189
469/1574 (epoch 0), train_loss = 3.810, time/batch = 0.195
470/1574 (epoch 0), train_loss = 3.941, time/batch = 0.187
471/1574 (epoch 0), train_loss = 4.238, time/batch = 0.188
472/1574 (epoch 0), train_loss = 3.876, time/batch = 0.188
473/1574 (epoch 0), train_loss = 3.641, time/batch = 0.189
474/1574 (epoch 0), train_loss = 3.178, time/batch = 0.187
475/1574 (epoch 0), train_loss = 4.242, time/batch = 0.188
476/1574 (epoch 0), train_loss = 3.779, time/batch = 0.190
477/1574 (epoch 0), train_loss = 3.741, time/batch = 0.191
478/1574 (epoch 0), train_loss = 4.238, time/batch = 0.187
479/1574 (epoch 0), train_loss = 4.134, time/batch = 0.189
480/1574 (epoch 0), train_loss = 4.858, time/batch = 0.188
481/1574 (epoch 0), train_loss = 3.520, time/batch = 0.192
482/1574 (epoch 0), train_loss = 4.279, time/batch = 0.187
483/1574 (epoch 0), train_loss = 3.646, time/batch = 0.191
484/1574 (epoch 0), train_loss = 3.692, time/batch = 0.187
485/1574 (epoch 0), train_loss = 3.748, time/batch = 0.195
486/1574 (epoch 0), train_loss = 3.889, time/batch = 0.191
487/1574 (epoch 0), train_loss = 3.737, time/batch = 0.192
488/1574 (epoch 0), train_loss = 3.277, time/batch = 0.192
489/1574 (epoch 0), train_loss = 4.101, time/batch = 0.216
490/1574 (epoch 0), train_loss = 4.231, time/batch = 0.210
491/1574 (epoch 0), train_loss = 3.267, time/batch = 0.220
492/1574 (epoch 0), train_loss = 3.318, time/batch = 0.215
493/1574 (epoch 0), train_loss = 3.486, time/batch = 0.219
494/1574 (epoch 0), train_loss = 3.174, time/batch = 0.237
495/1574 (epoch 0), train_loss = 3.744, time/batch = 0.233
496/1574 (epoch 0), train_loss = 3.810, time/batch = 0.244
497/1574 (epoch 0), train_loss = 3.785, time/batch = 0.248
498/1574 (epoch 0), train_loss = 4.481, time/batch = 0.230
499/1574 (epoch 0), train_loss = 3.298, time/batch = 0.206
500/1574 (epoch 0), train_loss = 3.629, time/batch = 0.202
501/1574 (epoch 0), train_loss = 3.220, time/batch = 0.205
502/1574 (epoch 0), train_loss = 3.457, time/batch = 0.203
503/1574 (epoch 0), train_loss = 2.705, time/batch = 0.191
504/1574 (epoch 0), train_loss = 3.285, time/batch = 0.187
505/1574 (epoch 0), train_loss = 3.951, time/batch = 0.187
506/1574 (epoch 0), train_loss = 3.896, time/batch = 0.189
507/1574 (epoch 0), train_loss = 3.223, time/batch = 0.190
508/1574 (epoch 0), train_loss = 3.647, time/batch = 0.190
509/1574 (epoch 0), train_loss = 3.780, time/batch = 0.189
510/1574 (epoch 0), train_loss = 3.179, time/batch = 0.189
511/1574 (epoch 0), train_loss = 3.128, time/batch = 0.188
512/1574 (epoch 0), train_loss = 3.521, time/batch = 0.188
513/1574 (epoch 0), train_loss = 3.504, time/batch = 0.186
514/1574 (epoch 0), train_loss = 3.420, time/batch = 0.187
515/1574 (epoch 0), train_loss = 3.171, time/batch = 0.187
516/1574 (epoch 0), train_loss = 3.478, time/batch = 0.188
517/1574 (epoch 0), train_loss = 3.845, time/batch = 0.186
518/1574 (epoch 0), train_loss = 3.427, time/batch = 0.189
519/1574 (epoch 0), train_loss = 4.008, time/batch = 0.187
520/1574 (epoch 0), train_loss = 3.829, time/batch = 0.187
521/1574 (epoch 0), train_loss = 3.733, time/batch = 0.187
522/1574 (epoch 0), train_loss = 3.195, time/batch = 0.187
523/1574 (epoch 0), train_loss = 3.645, time/batch = 0.189
524/1574 (epoch 0), train_loss = 3.119, time/batch = 0.189
525/1574 (epoch 0), train_loss = 4.064, time/batch = 0.207
526/1574 (epoch 0), train_loss = 3.088, time/batch = 0.216
527/1574 (epoch 0), train_loss = 3.562, time/batch = 0.215
528/1574 (epoch 0), train_loss = 3.155, time/batch = 0.227
529/1574 (epoch 0), train_loss = 3.289, time/batch = 0.221
530/1574 (epoch 0), train_loss = 3.729, time/batch = 0.215
531/1574 (epoch 0), train_loss = 3.412, time/batch = 0.210
532/1574 (epoch 0), train_loss = 3.892, time/batch = 0.234
533/1574 (epoch 0), train_loss = 3.152, time/batch = 0.220
534/1574 (epoch 0), train_loss = 2.822, time/batch = 0.194
535/1574 (epoch 0), train_loss = 3.185, time/batch = 0.188
536/1574 (epoch 0), train_loss = 4.053, time/batch = 0.188
537/1574 (epoch 0), train_loss = 3.589, time/batch = 0.188
538/1574 (epoch 0), train_loss = 3.905, time/batch = 0.187
539/1574 (epoch 0), train_loss = 3.740, time/batch = 0.188
540/1574 (epoch 0), train_loss = 3.073, time/batch = 0.187
541/1574 (epoch 0), train_loss = 3.523, time/batch = 0.185
542/1574 (epoch 0), train_loss = 3.812, time/batch = 0.188
543/1574 (epoch 0), train_loss = 4.029, time/batch = 0.197
544/1574 (epoch 0), train_loss = 3.794, time/batch = 0.203
545/1574 (epoch 0), train_loss = 3.722, time/batch = 0.206
546/1574 (epoch 0), train_loss = 3.303, time/batch = 0.202
547/1574 (epoch 0), train_loss = 3.619, time/batch = 0.210
548/1574 (epoch 0), train_loss = 3.690, time/batch = 0.212
549/1574 (epoch 0), train_loss = 3.567, time/batch = 0.205
550/1574 (epoch 0), train_loss = 3.876, time/batch = 0.205
551/1574 (epoch 0), train_loss = 3.979, time/batch = 0.205
552/1574 (epoch 0), train_loss = 3.442, time/batch = 0.191
553/1574 (epoch 0), train_loss = 3.602, time/batch = 0.186
554/1574 (epoch 0), train_loss = 3.411, time/batch = 0.186
555/1574 (epoch 0), train_loss = 3.347, time/batch = 0.187
556/1574 (epoch 0), train_loss = 3.032, time/batch = 0.187
557/1574 (epoch 0), train_loss = 3.611, time/batch = 0.186
558/1574 (epoch 0), train_loss = 3.086, time/batch = 0.189
559/1574 (epoch 0), train_loss = 3.759, time/batch = 0.200
560/1574 (epoch 0), train_loss = 3.738, time/batch = 0.214
561/1574 (epoch 0), train_loss = 4.847, time/batch = 0.215
562/1574 (epoch 0), train_loss = 3.352, time/batch = 0.212
563/1574 (epoch 0), train_loss = 2.852, time/batch = 0.223
564/1574 (epoch 0), train_loss = 3.023, time/batch = 0.218
565/1574 (epoch 0), train_loss = 4.102, time/batch = 0.210
566/1574 (epoch 0), train_loss = 4.006, time/batch = 0.228
567/1574 (epoch 0), train_loss = 3.146, time/batch = 0.226
568/1574 (epoch 0), train_loss = 3.918, time/batch = 0.201
569/1574 (epoch 0), train_loss = 3.116, time/batch = 0.187
570/1574 (epoch 0), train_loss = 3.369, time/batch = 0.187
571/1574 (epoch 0), train_loss = 3.629, time/batch = 0.190
572/1574 (epoch 0), train_loss = 3.402, time/batch = 0.187
573/1574 (epoch 0), train_loss = 4.265, time/batch = 0.188
574/1574 (epoch 0), train_loss = 3.540, time/batch = 0.187
575/1574 (epoch 0), train_loss = 3.817, time/batch = 0.187
576/1574 (epoch 0), train_loss = 3.581, time/batch = 0.187
577/1574 (epoch 0), train_loss = 3.759, time/batch = 0.187
578/1574 (epoch 0), train_loss = 3.409, time/batch = 0.187
579/1574 (epoch 0), train_loss = 3.223, time/batch = 0.187
580/1574 (epoch 0), train_loss = 4.016, time/batch = 0.186
581/1574 (epoch 0), train_loss = 3.289, time/batch = 0.186
582/1574 (epoch 0), train_loss = 3.455, time/batch = 0.189
583/1574 (epoch 0), train_loss = 3.407, time/batch = 0.188
584/1574 (epoch 0), train_loss = 3.910, time/batch = 0.187
585/1574 (epoch 0), train_loss = 4.364, time/batch = 0.185
586/1574 (epoch 0), train_loss = 3.301, time/batch = 0.190
587/1574 (epoch 0), train_loss = 3.348, time/batch = 0.189
588/1574 (epoch 0), train_loss = 3.649, time/batch = 0.188
589/1574 (epoch 0), train_loss = 3.602, time/batch = 0.193
590/1574 (epoch 0), train_loss = 3.427, time/batch = 0.185
591/1574 (epoch 0), train_loss = 3.048, time/batch = 0.188
592/1574 (epoch 0), train_loss = 4.260, time/batch = 0.187
593/1574 (epoch 0), train_loss = 2.771, time/batch = 0.186
594/1574 (epoch 0), train_loss = 2.985, time/batch = 0.207
595/1574 (epoch 0), train_loss = 3.326, time/batch = 0.233
596/1574 (epoch 0), train_loss = 3.104, time/batch = 0.239
597/1574 (epoch 0), train_loss = 3.514, time/batch = 0.233
598/1574 (epoch 0), train_loss = 3.970, time/batch = 0.212
599/1574 (epoch 0), train_loss = 3.272, time/batch = 0.209
600/1574 (epoch 0), train_loss = 2.902, time/batch = 0.198
601/1574 (epoch 0), train_loss = 3.852, time/batch = 0.220
602/1574 (epoch 0), train_loss = 4.161, time/batch = 0.223
603/1574 (epoch 0), train_loss = 5.188, time/batch = 0.223
604/1574 (epoch 0), train_loss = 5.230, time/batch = 0.217
605/1574 (epoch 0), train_loss = 3.888, time/batch = 0.212
606/1574 (epoch 0), train_loss = 3.388, time/batch = 0.247
607/1574 (epoch 0), train_loss = 3.793, time/batch = 0.216
608/1574 (epoch 0), train_loss = 3.558, time/batch = 0.187
609/1574 (epoch 0), train_loss = 3.225, time/batch = 0.188
610/1574 (epoch 0), train_loss = 3.229, time/batch = 0.188
611/1574 (epoch 0), train_loss = 3.056, time/batch = 0.190
612/1574 (epoch 0), train_loss = 3.986, time/batch = 0.188
613/1574 (epoch 0), train_loss = 3.240, time/batch = 0.187
614/1574 (epoch 0), train_loss = 3.676, time/batch = 0.187
615/1574 (epoch 0), train_loss = 3.475, time/batch = 0.192
616/1574 (epoch 0), train_loss = 3.889, time/batch = 0.186
617/1574 (epoch 0), train_loss = 3.412, time/batch = 0.188
618/1574 (epoch 0), train_loss = 3.490, time/batch = 0.187
619/1574 (epoch 0), train_loss = 3.767, time/batch = 0.189
620/1574 (epoch 0), train_loss = 3.293, time/batch = 0.188
621/1574 (epoch 0), train_loss = 2.951, time/batch = 0.187
622/1574 (epoch 0), train_loss = 3.526, time/batch = 0.187
623/1574 (epoch 0), train_loss = 3.370, time/batch = 0.187
624/1574 (epoch 0), train_loss = 3.890, time/batch = 0.187
625/1574 (epoch 0), train_loss = 2.637, time/batch = 0.190
626/1574 (epoch 0), train_loss = 4.140, time/batch = 0.196
627/1574 (epoch 0), train_loss = 4.052, time/batch = 0.205
628/1574 (epoch 0), train_loss = 3.397, time/batch = 0.209
629/1574 (epoch 0), train_loss = 3.486, time/batch = 0.189
630/1574 (epoch 0), train_loss = 2.898, time/batch = 0.207
631/1574 (epoch 0), train_loss = 3.506, time/batch = 0.202
632/1574 (epoch 0), train_loss = 3.239, time/batch = 0.201
633/1574 (epoch 0), train_loss = 2.956, time/batch = 0.218
634/1574 (epoch 0), train_loss = 3.233, time/batch = 0.227
635/1574 (epoch 0), train_loss = 3.553, time/batch = 0.229
636/1574 (epoch 0), train_loss = 3.215, time/batch = 0.233
637/1574 (epoch 0), train_loss = 3.693, time/batch = 0.253
638/1574 (epoch 0), train_loss = 3.488, time/batch = 0.242
639/1574 (epoch 0), train_loss = 3.580, time/batch = 0.248
640/1574 (epoch 0), train_loss = 3.299, time/batch = 0.250
641/1574 (epoch 0), train_loss = 3.128, time/batch = 0.252
642/1574 (epoch 0), train_loss = 3.159, time/batch = 0.225
643/1574 (epoch 0), train_loss = 3.272, time/batch = 0.225
644/1574 (epoch 0), train_loss = 3.196, time/batch = 0.211
645/1574 (epoch 0), train_loss = 3.927, time/batch = 0.203
646/1574 (epoch 0), train_loss = 3.253, time/batch = 0.229
647/1574 (epoch 0), train_loss = 3.086, time/batch = 0.202
648/1574 (epoch 0), train_loss = 3.567, time/batch = 0.236
649/1574 (epoch 0), train_loss = 2.978, time/batch = 0.220
650/1574 (epoch 0), train_loss = 3.232, time/batch = 0.227
651/1574 (epoch 0), train_loss = 3.399, time/batch = 0.202
652/1574 (epoch 0), train_loss = 3.118, time/batch = 0.219
653/1574 (epoch 0), train_loss = 3.150, time/batch = 0.203
654/1574 (epoch 0), train_loss = 4.074, time/batch = 0.193
655/1574 (epoch 0), train_loss = 3.747, time/batch = 0.186
656/1574 (epoch 0), train_loss = 3.898, time/batch = 0.188
657/1574 (epoch 0), train_loss = 3.198, time/batch = 0.187
658/1574 (epoch 0), train_loss = 3.712, time/batch = 0.186
659/1574 (epoch 0), train_loss = 3.366, time/batch = 0.187
660/1574 (epoch 0), train_loss = 3.397, time/batch = 0.187
661/1574 (epoch 0), train_loss = 2.931, time/batch = 0.185
662/1574 (epoch 0), train_loss = 3.651, time/batch = 0.187
663/1574 (epoch 0), train_loss = 3.438, time/batch = 0.186
664/1574 (epoch 0), train_loss = 3.892, time/batch = 0.185
665/1574 (epoch 0), train_loss = 2.806, time/batch = 0.189
666/1574 (epoch 0), train_loss = 2.908, time/batch = 0.187
667/1574 (epoch 0), train_loss = 3.388, time/batch = 0.212
668/1574 (epoch 0), train_loss = 3.565, time/batch = 0.222
669/1574 (epoch 0), train_loss = 3.516, time/batch = 0.222
670/1574 (epoch 0), train_loss = 4.037, time/batch = 0.218
671/1574 (epoch 0), train_loss = 3.528, time/batch = 0.219
672/1574 (epoch 0), train_loss = 3.368, time/batch = 0.214
673/1574 (epoch 0), train_loss = 3.810, time/batch = 0.226
674/1574 (epoch 0), train_loss = 4.298, time/batch = 0.220
675/1574 (epoch 0), train_loss = 3.291, time/batch = 0.217
676/1574 (epoch 0), train_loss = 2.966, time/batch = 0.189
677/1574 (epoch 0), train_loss = 5.090, time/batch = 0.188
678/1574 (epoch 0), train_loss = 3.355, time/batch = 0.187
679/1574 (epoch 0), train_loss = 3.351, time/batch = 0.185
680/1574 (epoch 0), train_loss = 3.783, time/batch = 0.190
681/1574 (epoch 0), train_loss = 3.370, time/batch = 0.188
682/1574 (epoch 0), train_loss = 3.813, time/batch = 0.187
683/1574 (epoch 0), train_loss = 3.278, time/batch = 0.189
684/1574 (epoch 0), train_loss = 3.579, time/batch = 0.188
685/1574 (epoch 0), train_loss = 2.982, time/batch = 0.187
686/1574 (epoch 0), train_loss = 3.382, time/batch = 0.191
687/1574 (epoch 0), train_loss = 3.095, time/batch = 0.185
688/1574 (epoch 0), train_loss = 4.000, time/batch = 0.188
689/1574 (epoch 0), train_loss = 3.365, time/batch = 0.188
690/1574 (epoch 0), train_loss = 2.790, time/batch = 0.188
691/1574 (epoch 0), train_loss = 3.492, time/batch = 0.189
692/1574 (epoch 0), train_loss = 3.377, time/batch = 0.206
693/1574 (epoch 0), train_loss = 2.715, time/batch = 0.199
694/1574 (epoch 0), train_loss = 2.973, time/batch = 0.203
695/1574 (epoch 0), train_loss = 3.272, time/batch = 0.217
696/1574 (epoch 0), train_loss = 2.767, time/batch = 0.207
697/1574 (epoch 0), train_loss = 2.763, time/batch = 0.201
698/1574 (epoch 0), train_loss = 2.841, time/batch = 0.207
699/1574 (epoch 0), train_loss = 3.011, time/batch = 0.207
700/1574 (epoch 0), train_loss = 3.319, time/batch = 0.193
701/1574 (epoch 0), train_loss = 3.733, time/batch = 0.202
702/1574 (epoch 0), train_loss = 3.262, time/batch = 0.212
703/1574 (epoch 0), train_loss = 3.366, time/batch = 0.212
704/1574 (epoch 0), train_loss = 3.739, time/batch = 0.215
705/1574 (epoch 0), train_loss = 3.331, time/batch = 0.217
706/1574 (epoch 0), train_loss = 3.412, time/batch = 0.220
707/1574 (epoch 0), train_loss = 3.296, time/batch = 0.216
708/1574 (epoch 0), train_loss = 2.786, time/batch = 0.222
709/1574 (epoch 0), train_loss = 3.371, time/batch = 0.233
710/1574 (epoch 0), train_loss = 3.550, time/batch = 0.209
711/1574 (epoch 0), train_loss = 4.058, time/batch = 0.186
712/1574 (epoch 0), train_loss = 3.874, time/batch = 0.187
713/1574 (epoch 0), train_loss = 3.630, time/batch = 0.191
714/1574 (epoch 0), train_loss = 3.429, time/batch = 0.186
715/1574 (epoch 0), train_loss = 3.112, time/batch = 0.187
716/1574 (epoch 0), train_loss = 3.465, time/batch = 0.187
717/1574 (epoch 0), train_loss = 4.517, time/batch = 0.188
718/1574 (epoch 0), train_loss = 3.300, time/batch = 0.188
719/1574 (epoch 0), train_loss = 3.044, time/batch = 0.186
720/1574 (epoch 0), train_loss = 2.907, time/batch = 0.189
721/1574 (epoch 0), train_loss = 2.598, time/batch = 0.189
722/1574 (epoch 0), train_loss = 3.853, time/batch = 0.185
723/1574 (epoch 0), train_loss = 2.758, time/batch = 0.187
724/1574 (epoch 0), train_loss = 3.321, time/batch = 0.187
725/1574 (epoch 0), train_loss = 2.823, time/batch = 0.188
726/1574 (epoch 0), train_loss = 3.901, time/batch = 0.189
727/1574 (epoch 0), train_loss = 3.565, time/batch = 0.186
728/1574 (epoch 0), train_loss = 2.311, time/batch = 0.187
729/1574 (epoch 0), train_loss = 3.180, time/batch = 0.187
730/1574 (epoch 0), train_loss = 3.133, time/batch = 0.187
731/1574 (epoch 0), train_loss = 3.442, time/batch = 0.189
732/1574 (epoch 0), train_loss = 2.668, time/batch = 0.187
733/1574 (epoch 0), train_loss = 3.780, time/batch = 0.187
734/1574 (epoch 0), train_loss = 3.545, time/batch = 0.187
735/1574 (epoch 0), train_loss = 3.085, time/batch = 0.187
736/1574 (epoch 0), train_loss = 3.412, time/batch = 0.189
737/1574 (epoch 0), train_loss = 3.527, time/batch = 0.216
738/1574 (epoch 0), train_loss = 3.780, time/batch = 0.216
739/1574 (epoch 0), train_loss = 2.862, time/batch = 0.213
740/1574 (epoch 0), train_loss = 3.364, time/batch = 0.222
741/1574 (epoch 0), train_loss = 3.906, time/batch = 0.223
742/1574 (epoch 0), train_loss = 3.246, time/batch = 0.227
743/1574 (epoch 0), train_loss = 3.155, time/batch = 0.251
744/1574 (epoch 0), train_loss = 2.841, time/batch = 0.242
745/1574 (epoch 0), train_loss = 4.255, time/batch = 0.223
746/1574 (epoch 0), train_loss = 3.937, time/batch = 0.219
747/1574 (epoch 0), train_loss = 2.882, time/batch = 0.206
748/1574 (epoch 0), train_loss = 4.440, time/batch = 0.208
749/1574 (epoch 0), train_loss = 3.388, time/batch = 0.206
750/1574 (epoch 0), train_loss = 3.554, time/batch = 0.204
751/1574 (epoch 0), train_loss = 3.011, time/batch = 0.189
