2019-01-02_18:09:55data_dir: data/
batch_size: 120
win_size: 5
hidden_num: 100
word_dim: 300
num_epochs: 3
grad_clip: 10.00/10715 (epoch 0), train_loss = 11.781, time/batch = 0.797
432/10715 (epoch 0), train_loss = 3.448, time/batch = 0.573
433/10715 (epoch 0), train_loss = 2.953, time/batch = 0.594
434/10715 (epoch 0), train_loss = 2.672, time/batch = 0.609
435/10715 (epoch 0), train_loss = 3.229, time/batch = 0.596
436/10715 (epoch 0), train_loss = 2.646, time/batch = 0.574
437/10715 (epoch 0), train_loss = 3.076, time/batch = 0.588
438/10715 (epoch 0), train_loss = 3.087, time/batch = 0.632
439/10715 (epoch 0), train_loss = 2.522, time/batch = 0.604
440/10715 (epoch 0), train_loss = 2.264, time/batch = 0.574
441/10715 (epoch 0), train_loss = 2.861, time/batch = 0.622
442/10715 (epoch 0), train_loss = 2.326, time/batch = 0.645
443/10715 (epoch 0), train_loss = 2.278, time/batch = 0.701
444/10715 (epoch 0), train_loss = 3.138, time/batch = 0.605
445/10715 (epoch 0), train_loss = 2.923, time/batch = 0.609
446/10715 (epoch 0), train_loss = 2.208, time/batch = 0.696
447/10715 (epoch 0), train_loss = 2.950, time/batch = 0.690
448/10715 (epoch 0), train_loss = 2.663, time/batch = 0.729
449/10715 (epoch 0), train_loss = 2.903, time/batch = 0.619
450/10715 (epoch 0), train_loss = 3.685, time/batch = 0.606
451/10715 (epoch 0), train_loss = 2.428, time/batch = 0.646
452/10715 (epoch 0), train_loss = 3.044, time/batch = 0.670
453/10715 (epoch 0), train_loss = 2.456, time/batch = 0.698
454/10715 (epoch 0), train_loss = 2.936, time/batch = 0.698
455/10715 (epoch 0), train_loss = 2.653, time/batch = 0.695
456/10715 (epoch 0), train_loss = 2.780, time/batch = 0.663
457/10715 (epoch 0), train_loss = 3.274, time/batch = 0.657
458/10715 (epoch 0), train_loss = 2.625, time/batch = 0.689
459/10715 (epoch 0), train_loss = 3.639, time/batch = 0.738
460/10715 (epoch 0), train_loss = 2.102, time/batch = 0.760
461/10715 (epoch 0), train_loss = 3.485, time/batch = 0.657
462/10715 (epoch 0), train_loss = 3.118, time/batch = 0.687
463/10715 (epoch 0), train_loss = 3.102, time/batch = 0.601
464/10715 (epoch 0), train_loss = 3.309, time/batch = 0.678
465/10715 (epoch 0), train_loss = 2.710, time/batch = 0.622
466/10715 (epoch 0), train_loss = 2.437, time/batch = 0.654
467/10715 (epoch 0), train_loss = 1.960, time/batch = 0.662
468/10715 (epoch 0), train_loss = 2.894, time/batch = 0.679
469/10715 (epoch 0), train_loss = 3.413, time/batch = 0.648
470/10715 (epoch 0), train_loss = 2.905, time/batch = 0.611
471/10715 (epoch 0), train_loss = 2.653, time/batch = 0.683
472/10715 (epoch 0), train_loss = 2.910, time/batch = 0.625
473/10715 (epoch 0), train_loss = 2.575, time/batch = 0.659
474/10715 (epoch 0), train_loss = 2.361, time/batch = 0.627
475/10715 (epoch 0), train_loss = 2.384, time/batch = 0.610
476/10715 (epoch 0), train_loss = 2.699, time/batch = 0.663
477/10715 (epoch 0), train_loss = 2.827, time/batch = 0.619
478/10715 (epoch 0), train_loss = 3.375, time/batch = 0.635
479/10715 (epoch 0), train_loss = 2.580, time/batch = 0.638
480/10715 (epoch 0), train_loss = 2.693, time/batch = 0.644
481/10715 (epoch 0), train_loss = 3.075, time/batch = 0.607
482/10715 (epoch 0), train_loss = 2.779, time/batch = 0.583
483/10715 (epoch 0), train_loss = 2.876, time/batch = 0.580
484/10715 (epoch 0), train_loss = 3.749, time/batch = 0.592
485/10715 (epoch 0), train_loss = 2.315, time/batch = 0.604
486/10715 (epoch 0), train_loss = 2.508, time/batch = 0.619
487/10715 (epoch 0), train_loss = 2.998, time/batch = 0.588
488/10715 (epoch 0), train_loss = 3.337, time/batch = 0.589
489/10715 (epoch 0), train_loss = 2.600, time/batch = 0.596
490/10715 (epoch 0), train_loss = 2.329, time/batch = 0.570
491/10715 (epoch 0), train_loss = 2.797, time/batch = 0.604
492/10715 (epoch 0), train_loss = 2.831, time/batch = 0.577
493/10715 (epoch 0), train_loss = 2.593, time/batch = 0.585
494/10715 (epoch 0), train_loss = 3.144, time/batch = 0.597
495/10715 (epoch 0), train_loss = 3.119, time/batch = 0.586
496/10715 (epoch 0), train_loss = 3.340, time/batch = 0.615
497/10715 (epoch 0), train_loss = 3.154, time/batch = 0.575
498/10715 (epoch 0), train_loss = 3.524, time/batch = 0.617
499/10715 (epoch 0), train_loss = 2.639, time/batch = 0.594
500/10715 (epoch 0), train_loss = 2.960, time/batch = 0.595
501/10715 (epoch 0), train_loss = 2.961, time/batch = 0.584
502/10715 (epoch 0), train_loss = 3.278, time/batch = 0.593
503/10715 (epoch 0), train_loss = 3.013, time/batch = 0.577
504/10715 (epoch 0), train_loss = 3.230, time/batch = 0.600
505/10715 (epoch 0), train_loss = 3.024, time/batch = 0.592
506/10715 (epoch 0), train_loss = 3.276, time/batch = 0.577
507/10715 (epoch 0), train_loss = 2.879, time/batch = 0.597
508/10715 (epoch 0), train_loss = 3.055, time/batch = 0.587
509/10715 (epoch 0), train_loss = 3.265, time/batch = 0.602
510/10715 (epoch 0), train_loss = 2.927, time/batch = 0.598
511/10715 (epoch 0), train_loss = 3.321, time/batch = 0.577
512/10715 (epoch 0), train_loss = 2.834, time/batch = 0.572
513/10715 (epoch 0), train_loss = 3.209, time/batch = 0.589
514/10715 (epoch 0), train_loss = 3.397, time/batch = 0.578
515/10715 (epoch 0), train_loss = 3.770, time/batch = 0.593
516/10715 (epoch 0), train_loss = 3.433, time/batch = 0.606
517/10715 (epoch 0), train_loss = 3.035, time/batch = 0.591
518/10715 (epoch 0), train_loss = 3.093, time/batch = 0.601
519/10715 (epoch 0), train_loss = 2.778, time/batch = 0.579
520/10715 (epoch 0), train_loss = 2.765, time/batch = 0.575
521/10715 (epoch 0), train_loss = 2.946, time/batch = 0.606
522/10715 (epoch 0), train_loss = 2.152, time/batch = 0.591
523/10715 (epoch 0), train_loss = 3.475, time/batch = 0.599
524/10715 (epoch 0), train_loss = 2.987, time/batch = 0.600
525/10715 (epoch 0), train_loss = 3.156, time/batch = 0.595
526/10715 (epoch 0), train_loss = 2.939, time/batch = 0.594
527/10715 (epoch 0), train_loss = 3.221, time/batch = 0.585
528/10715 (epoch 0), train_loss = 2.579, time/batch = 0.609
529/10715 (epoch 0), train_loss = 2.420, time/batch = 0.604
530/10715 (epoch 0), train_loss = 3.109, time/batch = 0.588
531/10715 (epoch 0), train_loss = 2.899, time/batch = 0.587
532/10715 (epoch 0), train_loss = 3.550, time/batch = 0.570
533/10715 (epoch 0), train_loss = 3.004, time/batch = 0.674
534/10715 (epoch 0), train_loss = 2.863, time/batch = 0.568
535/10715 (epoch 0), train_loss = 3.155, time/batch = 0.649
536/10715 (epoch 0), train_loss = 3.498, time/batch = 0.614
537/10715 (epoch 0), train_loss = 3.145, time/batch = 0.550
538/10715 (epoch 0), train_loss = 3.186, time/batch = 0.712
539/10715 (epoch 0), train_loss = 2.552, time/batch = 0.620
540/10715 (epoch 0), train_loss = 2.739, time/batch = 0.537
541/10715 (epoch 0), train_loss = 3.548, time/batch = 0.574
542/10715 (epoch 0), train_loss = 2.899, time/batch = 0.536
543/10715 (epoch 0), train_loss = 2.786, time/batch = 0.551
544/10715 (epoch 0), train_loss = 3.084, time/batch = 0.549
545/10715 (epoch 0), train_loss = 2.953, time/batch = 0.560
546/10715 (epoch 0), train_loss = 2.996, time/batch = 0.564
547/10715 (epoch 0), train_loss = 2.934, time/batch = 0.574
548/10715 (epoch 0), train_loss = 3.357, time/batch = 0.587
549/10715 (epoch 0), train_loss = 3.473, time/batch = 0.699
550/10715 (epoch 0), train_loss = 3.129, time/batch = 0.592
551/10715 (epoch 0), train_loss = 2.467, time/batch = 0.605
552/10715 (epoch 0), train_loss = 3.367, time/batch = 0.644
553/10715 (epoch 0), train_loss = 1.923, time/batch = 0.598
554/10715 (epoch 0), train_loss = 3.090, time/batch = 0.602
555/10715 (epoch 0), train_loss = 3.431, time/batch = 0.565
556/10715 (epoch 0), train_loss = 3.272, time/batch = 0.537
557/10715 (epoch 0), train_loss = 3.439, time/batch = 0.543
558/10715 (epoch 0), train_loss = 3.653, time/batch = 0.570
559/10715 (epoch 0), train_loss = 2.792, time/batch = 0.641
560/10715 (epoch 0), train_loss = 3.243, time/batch = 0.602
561/10715 (epoch 0), train_loss = 2.928, time/batch = 0.572
562/10715 (epoch 0), train_loss = 2.952, time/batch = 0.576
563/10715 (epoch 0), train_loss = 3.216, time/batch = 0.652
564/10715 (epoch 0), train_loss = 2.577, time/batch = 0.553
565/10715 (epoch 0), train_loss = 3.179, time/batch = 0.559
566/10715 (epoch 0), train_loss = 2.536, time/batch = 0.546
567/10715 (epoch 0), train_loss = 3.556, time/batch = 0.552
568/10715 (epoch 0), train_loss = 2.389, time/batch = 0.552
569/10715 (epoch 0), train_loss = 2.637, time/batch = 0.562
570/10715 (epoch 0), train_loss = 2.713, time/batch = 0.538
571/10715 (epoch 0), train_loss = 2.620, time/batch = 0.544
572/10715 (epoch 0), train_loss = 2.733, time/batch = 0.551
573/10715 (epoch 0), train_loss = 2.847, time/batch = 0.553
574/10715 (epoch 0), train_loss = 3.191, time/batch = 0.627
575/10715 (epoch 0), train_loss = 3.276, time/batch = 0.561
576/10715 (epoch 0), train_loss = 2.418, time/batch = 0.531
577/10715 (epoch 0), train_loss = 2.558, time/batch = 0.559
578/10715 (epoch 0), train_loss = 2.970, time/batch = 0.709
579/10715 (epoch 0), train_loss = 2.650, time/batch = 0.621
580/10715 (epoch 0), train_loss = 3.126, time/batch = 0.578
581/10715 (epoch 0), train_loss = 3.029, time/batch = 0.569
582/10715 (epoch 0), train_loss = 3.422, time/batch = 0.578
583/10715 (epoch 0), train_loss = 2.886, time/batch = 0.581
584/10715 (epoch 0), train_loss = 3.223, time/batch = 0.540
585/10715 (epoch 0), train_loss = 2.746, time/batch = 0.554
586/10715 (epoch 0), train_loss = 3.011, time/batch = 0.552
587/10715 (epoch 0), train_loss = 2.415, time/batch = 0.541
588/10715 (epoch 0), train_loss = 3.313, time/batch = 0.601
589/10715 (epoch 0), train_loss = 2.559, time/batch = 0.577
590/10715 (epoch 0), train_loss = 2.478, time/batch = 0.541
591/10715 (epoch 0), train_loss = 3.785, time/batch = 0.554
592/10715 (epoch 0), train_loss = 2.972, time/batch = 0.610
593/10715 (epoch 0), train_loss = 2.879, time/batch = 0.553
594/10715 (epoch 0), train_loss = 2.592, time/batch = 0.574
595/10715 (epoch 0), train_loss = 3.001, time/batch = 0.591
596/10715 (epoch 0), train_loss = 3.097, time/batch = 0.576
597/10715 (epoch 0), train_loss = 2.787, time/batch = 0.566
598/10715 (epoch 0), train_loss = 4.412, time/batch = 0.566
599/10715 (epoch 0), train_loss = 2.709, time/batch = 0.604
600/10715 (epoch 0), train_loss = 3.064, time/batch = 0.578
601/10715 (epoch 0), train_loss = 2.884, time/batch = 0.586
602/10715 (epoch 0), train_loss = 3.184, time/batch = 0.624
603/10715 (epoch 0), train_loss = 3.777, time/batch = 0.620
604/10715 (epoch 0), train_loss = 3.026, time/batch = 0.584
605/10715 (epoch 0), train_loss = 3.000, time/batch = 0.582
606/10715 (epoch 0), train_loss = 3.040, time/batch = 0.584
607/10715 (epoch 0), train_loss = 2.931, time/batch = 0.584
608/10715 (epoch 0), train_loss = 2.944, time/batch = 0.574
609/10715 (epoch 0), train_loss = 3.157, time/batch = 0.594
610/10715 (epoch 0), train_loss = 3.179, time/batch = 0.565
611/10715 (epoch 0), train_loss = 3.446, time/batch = 0.589
612/10715 (epoch 0), train_loss = 3.165, time/batch = 0.596
613/10715 (epoch 0), train_loss = 2.996, time/batch = 0.621
614/10715 (epoch 0), train_loss = 3.547, time/batch = 0.599
615/10715 (epoch 0), train_loss = 3.588, time/batch = 0.568
616/10715 (epoch 0), train_loss = 3.371, time/batch = 0.591
617/10715 (epoch 0), train_loss = 3.414, time/batch = 0.568
618/10715 (epoch 0), train_loss = 2.793, time/batch = 0.581
619/10715 (epoch 0), train_loss = 3.059, time/batch = 0.583
620/10715 (epoch 0), train_loss = 2.980, time/batch = 0.577
621/10715 (epoch 0), train_loss = 2.947, time/batch = 0.562
622/10715 (epoch 0), train_loss = 2.988, time/batch = 0.567
623/10715 (epoch 0), train_loss = 2.775, time/batch = 0.556
624/10715 (epoch 0), train_loss = 3.281, time/batch = 0.583
625/10715 (epoch 0), train_loss = 2.650, time/batch = 0.585
626/10715 (epoch 0), train_loss = 3.356, time/batch = 0.561
627/10715 (epoch 0), train_loss = 2.735, time/batch = 0.554
628/10715 (epoch 0), train_loss = 3.932, time/batch = 0.567
629/10715 (epoch 0), train_loss = 3.132, time/batch = 0.584
630/10715 (epoch 0), train_loss = 3.204, time/batch = 0.563
631/10715 (epoch 0), train_loss = 2.684, time/batch = 0.584
632/10715 (epoch 0), train_loss = 2.628, time/batch = 0.562
633/10715 (epoch 0), train_loss = 2.733, time/batch = 0.541
634/10715 (epoch 0), train_loss = 3.183, time/batch = 0.548
635/10715 (epoch 0), train_loss = 2.810, time/batch = 0.545
636/10715 (epoch 0), train_loss = 2.861, time/batch = 0.530
637/10715 (epoch 0), train_loss = 3.895, time/batch = 0.536
638/10715 (epoch 0), train_loss = 3.526, time/batch = 0.527
639/10715 (epoch 0), train_loss = 2.888, time/batch = 0.561
640/10715 (epoch 0), train_loss = 2.248, time/batch = 0.549
641/10715 (epoch 0), train_loss = 2.838, time/batch = 0.530
642/10715 (epoch 0), train_loss = 3.042, time/batch = 0.544
643/10715 (epoch 0), train_loss = 3.337, time/batch = 0.528
644/10715 (epoch 0), train_loss = 3.119, time/batch = 0.536
645/10715 (epoch 0), train_loss = 3.064, time/batch = 0.557
646/10715 (epoch 0), train_loss = 3.264, time/batch = 0.541
647/10715 (epoch 0), train_loss = 3.393, time/batch = 0.531
648/10715 (epoch 0), train_loss = 3.117, time/batch = 0.538
649/10715 (epoch 0), train_loss = 3.226, time/batch = 0.553
650/10715 (epoch 0), train_loss = 3.008, time/batch = 0.561
651/10715 (epoch 0), train_loss = 3.152, time/batch = 0.547
652/10715 (epoch 0), train_loss = 3.086, time/batch = 0.521
653/10715 (epoch 0), train_loss = 3.355, time/batch = 0.535
654/10715 (epoch 0), train_loss = 3.196, time/batch = 0.526
655/10715 (epoch 0), train_loss = 2.878, time/batch = 0.526
656/10715 (epoch 0), train_loss = 2.720, time/batch = 0.542
657/10715 (epoch 0), train_loss = 2.716, time/batch = 0.554
658/10715 (epoch 0), train_loss = 3.377, time/batch = 0.574
659/10715 (epoch 0), train_loss = 3.019, time/batch = 0.572
660/10715 (epoch 0), train_loss = 2.710, time/batch = 0.526
661/10715 (epoch 0), train_loss = 2.722, time/batch = 0.536
662/10715 (epoch 0), train_loss = 3.054, time/batch = 0.551
663/10715 (epoch 0), train_loss = 3.211, time/batch = 0.525
664/10715 (epoch 0), train_loss = 2.792, time/batch = 0.538
665/10715 (epoch 0), train_loss = 3.435, time/batch = 0.538
666/10715 (epoch 0), train_loss = 3.206, time/batch = 0.532
667/10715 (epoch 0), train_loss = 3.279, time/batch = 0.554
668/10715 (epoch 0), train_loss = 2.708, time/batch = 0.557
669/10715 (epoch 0), train_loss = 3.667, time/batch = 0.524
670/10715 (epoch 0), train_loss = 3.531, time/batch = 0.547
671/10715 (epoch 0), train_loss = 3.350, time/batch = 0.580
672/10715 (epoch 0), train_loss = 2.705, time/batch = 0.554
673/10715 (epoch 0), train_loss = 3.409, time/batch = 0.546
674/10715 (epoch 0), train_loss = 2.625, time/batch = 0.550
675/10715 (epoch 0), train_loss = 3.389, time/batch = 0.514
676/10715 (epoch 0), train_loss = 3.147, time/batch = 0.547
677/10715 (epoch 0), train_loss = 2.782, time/batch = 0.531
678/10715 (epoch 0), train_loss = 2.337, time/batch = 0.534
679/10715 (epoch 0), train_loss = 3.668, time/batch = 0.537
680/10715 (epoch 0), train_loss = 3.168, time/batch = 0.548
681/10715 (epoch 0), train_loss = 2.943, time/batch = 0.558
682/10715 (epoch 0), train_loss = 3.577, time/batch = 0.554
683/10715 (epoch 0), train_loss = 2.866, time/batch = 0.563
684/10715 (epoch 0), train_loss = 3.294, time/batch = 0.624
685/10715 (epoch 0), train_loss = 2.868, time/batch = 0.751
686/10715 (epoch 0), train_loss = 2.975, time/batch = 0.719
687/10715 (epoch 0), train_loss = 2.803, time/batch = 0.650
688/10715 (epoch 0), train_loss = 2.927, time/batch = 0.578
689/10715 (epoch 0), train_loss = 2.643, time/batch = 0.574
690/10715 (epoch 0), train_loss = 3.351, time/batch = 0.531
691/10715 (epoch 0), train_loss = 2.789, time/batch = 0.544
692/10715 (epoch 0), train_loss = 2.889, time/batch = 0.550
693/10715 (epoch 0), train_loss = 2.461, time/batch = 0.643
694/10715 (epoch 0), train_loss = 3.322, time/batch = 0.552
695/10715 (epoch 0), train_loss = 2.919, time/batch = 0.660
696/10715 (epoch 0), train_loss = 2.458, time/batch = 0.621
697/10715 (epoch 0), train_loss = 2.724, time/batch = 0.539
698/10715 (epoch 0), train_loss = 3.157, time/batch = 0.563
699/10715 (epoch 0), train_loss = 3.240, time/batch = 0.676
700/10715 (epoch 0), train_loss = 2.775, time/batch = 0.588
701/10715 (epoch 0), train_loss = 3.635, time/batch = 0.577
702/10715 (epoch 0), train_loss = 2.989, time/batch = 0.570
703/10715 (epoch 0), train_loss = 2.700, time/batch = 0.567
704/10715 (epoch 0), train_loss = 3.030, time/batch = 0.598
705/10715 (epoch 0), train_loss = 2.765, time/batch = 0.558
706/10715 (epoch 0), train_loss = 2.355, time/batch = 0.590
707/10715 (epoch 0), train_loss = 2.706, time/batch = 0.625
708/10715 (epoch 0), train_loss = 2.854, time/batch = 0.603
709/10715 (epoch 0), train_loss = 2.665, time/batch = 0.576
710/10715 (epoch 0), train_loss = 2.201, time/batch = 0.598
711/10715 (epoch 0), train_loss = 2.223, time/batch = 0.583
712/10715 (epoch 0), train_loss = 3.577, time/batch = 0.571
713/10715 (epoch 0), train_loss = 2.756, time/batch = 0.543
714/10715 (epoch 0), train_loss = 3.328, time/batch = 0.561
715/10715 (epoch 0), train_loss = 2.644, time/batch = 0.577
716/10715 (epoch 0), train_loss = 3.487, time/batch = 0.533
717/10715 (epoch 0), train_loss = 2.321, time/batch = 0.560
718/10715 (epoch 0), train_loss = 2.738, time/batch = 0.588
719/10715 (epoch 0), train_loss = 2.968, time/batch = 0.713
720/10715 (epoch 0), train_loss = 3.002, time/batch = 0.669
721/10715 (epoch 0), train_loss = 3.043, time/batch = 0.770
722/10715 (epoch 0), train_loss = 2.785, time/batch = 0.702
723/10715 (epoch 0), train_loss = 3.067, time/batch = 0.659
724/10715 (epoch 0), train_loss = 3.103, time/batch = 0.682
725/10715 (epoch 0), train_loss = 3.406, time/batch = 0.656
726/10715 (epoch 0), train_loss = 2.262, time/batch = 0.659
727/10715 (epoch 0), train_loss = 3.002, time/batch = 0.689
728/10715 (epoch 0), train_loss = 2.439, time/batch = 0.639
729/10715 (epoch 0), train_loss = 2.619, time/batch = 0.654
730/10715 (epoch 0), train_loss = 3.719, time/batch = 0.666
731/10715 (epoch 0), train_loss = 2.674, time/batch = 0.687
732/10715 (epoch 0), train_loss = 2.380, time/batch = 0.661
733/10715 (epoch 0), train_loss = 3.166, time/batch = 0.632
734/10715 (epoch 0), train_loss = 2.327, time/batch = 0.601
735/10715 (epoch 0), train_loss = 2.939, time/batch = 0.664
736/10715 (epoch 0), train_loss = 2.439, time/batch = 0.717
737/10715 (epoch 0), train_loss = 3.161, time/batch = 0.830
738/10715 (epoch 0), train_loss = 3.209, time/batch = 0.753
739/10715 (epoch 0), train_loss = 2.689, time/batch = 0.651
740/10715 (epoch 0), train_loss = 2.787, time/batch = 0.651
741/10715 (epoch 0), train_loss = 3.277, time/batch = 0.639
742/10715 (epoch 0), train_loss = 3.557, time/batch = 0.669
743/10715 (epoch 0), train_loss = 3.270, time/batch = 0.618
744/10715 (epoch 0), train_loss = 2.909, time/batch = 0.620
745/10715 (epoch 0), train_loss = 2.853, time/batch = 0.610
746/10715 (epoch 0), train_loss = 2.827, time/batch = 0.605
747/10715 (epoch 0), train_loss = 2.987, time/batch = 0.607
748/10715 (epoch 0), train_loss = 3.323, time/batch = 0.623
749/10715 (epoch 0), train_loss = 2.878, time/batch = 0.617
750/10715 (epoch 0), train_loss = 3.057, time/batch = 0.606
751/10715 (epoch 0), train_loss = 2.394, time/batch = 0.622
